#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 01 03 22 00 00 1 2747.436
2022 01 03 22 15 00 1 2747.347
2022 01 03 22 30 00 1 2747.263
2022 01 03 22 45 00 1 2747.189
2022 01 03 23 00 00 1 2747.121
2022 01 03 23 15 00 1 2747.059
2022 01 03 23 30 00 1 2747.010
2022 01 03 23 45 00 1 2746.973
2022 01 04 00 00 00 1 2746.944
2022 01 04 00 15 00 1 2746.926
2022 01 04 00 30 00 1 2746.921
2022 01 04 00 45 00 1 2746.926
2022 01 04 01 00 00 1 2746.945
2022 01 04 01 15 00 1 2746.976
2022 01 04 01 30 00 1 2747.013
2022 01 04 01 45 00 1 2747.059
2022 01 04 02 00 00 1 2747.118
2022 01 04 02 15 00 1 2747.182
2022 01 04 02 30 00 1 2747.252
2022 01 04 02 45 00 1 2747.326
2022 01 04 03 00 00 1 2747.406
2022 01 04 03 15 00 1 2747.483
2022 01 04 03 30 00 1 2747.562
2022 01 04 03 45 00 1 2747.636
2022 01 04 04 00 00 1 2747.706
2022 01 04 04 15 00 1 2747.771
2022 01 04 04 30 00 1 2747.828
2022 01 04 04 45 00 1 2747.878
2022 01 04 05 00 00 1 2747.911
2022 01 04 05 15 00 1 2747.933
2022 01 04 05 30 00 1 2747.943
2022 01 04 05 45 00 1 2747.940
2022 01 04 06 00 00 1 2747.922
2022 01 04 06 15 00 1 2747.889
2022 01 04 06 30 00 1 2747.843
2022 01 04 06 45 00 1 2747.783
2022 01 04 07 00 00 1 2747.709
2022 01 04 07 15 00 1 2747.625
2022 01 04 07 30 00 1 2747.528
2022 01 04 07 45 00 1 2747.420
2022 01 04 08 00 00 1 2747.305
2022 01 04 08 15 00 1 2747.180
2022 01 04 08 30 00 1 2747.046
2022 01 04 08 45 00 1 2746.909
2022 01 04 09 00 00 1 2746.770
2022 01 04 09 15 00 1 2746.625
2022 01 04 09 30 00 1 2746.483
2022 01 04 09 45 00 1 2746.340
2022 01 04 10 00 00 1 2746.205
2022 01 04 10 15 00 1 2746.080
2022 01 04 10 30 00 1 2745.960
2022 01 04 10 45 00 1 2745.852
2022 01 04 11 00 00 1 2745.757
2022 01 04 11 15 00 1 2745.674
2022 01 04 11 30 00 1 2745.604
2022 01 04 11 45 00 1 2745.551
2022 01 04 12 00 00 1 2745.517
2022 01 04 12 15 00 1 2745.501
2022 01 04 12 30 00 1 2745.502
2022 01 04 12 45 00 1 2745.521
2022 01 04 13 00 00 1 2745.554
2022 01 04 13 15 00 1 2745.607
2022 01 04 13 30 00 1 2745.675
2022 01 04 13 45 00 1 2745.756
2022 01 04 14 00 00 1 2745.856
2022 01 04 14 15 00 1 2745.968
2022 01 04 14 30 00 1 2746.093
2022 01 04 14 45 00 1 2746.229
2022 01 04 15 00 00 1 2746.375
2022 01 04 15 15 00 1 2746.525
2022 01 04 15 30 00 1 2746.679
2022 01 04 15 45 00 1 2746.834
2022 01 04 16 00 00 1 2746.989
2022 01 04 16 15 00 1 2747.142
2022 01 04 16 30 00 1 2747.291
2022 01 04 16 45 00 1 2747.437
2022 01 04 17 00 00 1 2747.572
2022 01 04 17 15 00 1 2747.700
2022 01 04 17 30 00 1 2747.818
2022 01 04 17 45 00 1 2747.923
2022 01 04 18 00 00 1 2748.016
2022 01 04 18 15 00 1 2748.096
2022 01 04 18 30 00 1 2748.162
2022 01 04 18 45 00 1 2748.210
2022 01 04 19 00 00 1 2748.243
2022 01 04 19 15 00 1 2748.264
2022 01 04 19 30 00 1 2748.272
2022 01 04 19 45 00 1 2748.264
2022 01 04 20 00 00 1 2748.242
2022 01 04 20 15 00 1 2748.207
2022 01 04 20 30 00 1 2748.158
2022 01 04 20 45 00 1 2748.098
2022 01 04 21 00 00 1 2748.031
2022 01 04 21 15 00 1 2747.952
2022 01 04 21 30 00 1 2747.868
2022 01 04 21 45 00 1 2747.779
2022 01 04 22 00 00 1 2747.686
2022 01 04 22 15 00 1 2747.587
2022 01 04 22 30 00 1 2747.492
2022 01 04 22 45 00 1 2747.394
2022 01 04 23 00 00 1 2747.300
2022 01 04 23 15 00 1 2747.212
2022 01 04 23 30 00 1 2747.129
2022 01 04 23 45 00 1 2747.053
2022 01 05 00 00 00 1 2746.985
2022 01 05 00 15 00 1 2746.930
2022 01 05 00 30 00 1 2746.883
2022 01 05 00 45 00 1 2746.849
2022 01 05 01 00 00 1 2746.827
2022 01 05 01 15 00 1 2746.815
2022 01 05 01 30 00 1 2746.816
2022 01 05 01 45 00 1 2746.830
2022 01 05 02 00 00 1 2746.854
2022 01 05 02 15 00 1 2746.891
2022 01 05 02 30 00 1 2746.937
2022 01 05 02 45 00 1 2746.992
2022 01 05 03 00 00 1 2747.056
2022 01 05 03 15 00 1 2747.127
2022 01 05 03 30 00 1 2747.203
2022 01 05 03 45 00 1 2747.280
2022 01 05 04 00 00 1 2747.361
2022 01 05 04 15 00 1 2747.441
2022 01 05 04 30 00 1 2747.518
2022 01 05 04 45 00 1 2747.592
2022 01 05 05 00 00 1 2747.657
2022 01 05 05 15 00 1 2747.720
2022 01 05 05 30 00 1 2747.771
2022 01 05 05 45 00 1 2747.811
2022 01 05 06 00 00 1 2747.840
2022 01 05 06 15 00 1 2747.856
2022 01 05 06 30 00 1 2747.861
2022 01 05 06 45 00 1 2747.851
2022 01 05 07 00 00 1 2747.829
2022 01 05 07 15 00 1 2747.792
2022 01 05 07 30 00 1 2747.745
2022 01 05 07 45 00 1 2747.685
2022 01 05 08 00 00 1 2747.612
2022 01 05 08 15 00 1 2747.528
2022 01 05 08 30 00 1 2747.434
2022 01 05 08 45 00 1 2747.330
2022 01 05 09 00 00 1 2747.220
2022 01 05 09 15 00 1 2747.101
2022 01 05 09 30 00 1 2746.979
2022 01 05 09 45 00 1 2746.853
2022 01 05 10 00 00 1 2746.725
2022 01 05 10 15 00 1 2746.596
2022 01 05 10 30 00 1 2746.471
2022 01 05 10 45 00 1 2746.348
2022 01 05 11 00 00 1 2746.231
2022 01 05 11 15 00 1 2746.120
2022 01 05 11 30 00 1 2746.019
2022 01 05 11 45 00 1 2745.929
2022 01 05 12 00 00 1 2745.852
2022 01 05 12 15 00 1 2745.788
2022 01 05 12 30 00 1 2745.739
2022 01 05 12 45 00 1 2745.704
2022 01 05 13 00 00 1 2745.689
2022 01 05 13 15 00 1 2745.684
2022 01 05 13 30 00 1 2745.698
2022 01 05 13 45 00 1 2745.730
2022 01 05 14 00 00 1 2745.777
2022 01 05 14 15 00 1 2745.838
2022 01 05 14 30 00 1 2745.915
2022 01 05 14 45 00 1 2746.006
2022 01 05 15 00 00 1 2746.109
2022 01 05 15 15 00 1 2746.227
2022 01 05 15 30 00 1 2746.354
2022 01 05 15 45 00 1 2746.486
2022 01 05 16 00 00 1 2746.626
2022 01 05 16 15 00 1 2746.773
2022 01 05 16 30 00 1 2746.921
2022 01 05 16 45 00 1 2747.066
2022 01 05 17 00 00 1 2747.213
2022 01 05 17 15 00 1 2747.354
2022 01 05 17 30 00 1 2747.488
2022 01 05 17 45 00 1 2747.616
2022 01 05 18 00 00 1 2747.735
2022 01 05 18 15 00 1 2747.844
2022 01 05 18 30 00 1 2747.943
2022 01 05 18 45 00 1 2748.030
2022 01 05 19 00 00 1 2748.101
2022 01 05 19 15 00 1 2748.159
2022 01 05 19 30 00 1 2748.203
2022 01 05 19 45 00 1 2748.231
2022 01 05 20 00 00 1 2748.247
2022 01 05 20 15 00 1 2748.250
2022 01 05 20 30 00 1 2748.240
2022 01 05 20 45 00 1 2748.216
2022 01 05 21 00 00 1 2748.180
2022 01 05 21 15 00 1 2748.130
2022 01 05 21 30 00 1 2748.070
2022 01 05 21 45 00 1 2748.003
2022 01 05 22 00 00 1 2747.924
2022 01 05 22 15 00 1 2747.840
2022 01 05 22 30 00 1 2747.748
2022 01 05 22 45 00 1 2747.654
2022 01 05 23 00 00 1 2747.556
2022 01 05 23 15 00 1 2747.458
2022 01 05 23 30 00 1 2747.362
2022 01 05 23 45 00 1 2747.269
2022 01 06 00 00 00 1 2747.180
2022 01 06 00 15 00 1 2747.099
2022 01 06 00 30 00 1 2747.023
2022 01 06 00 45 00 1 2746.956
2022 01 06 01 00 00 1 2746.898
2022 01 06 01 15 00 1 2746.850
2022 01 06 01 30 00 1 2746.811
2022 01 06 01 45 00 1 2746.783
2022 01 06 02 00 00 1 2746.768
2022 01 06 02 15 00 1 2746.764
2022 01 06 02 30 00 1 2746.771
2022 01 06 02 45 00 1 2746.786
2022 01 06 03 00 00 1 2746.816
