#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2019 01 05 01 15 00 1 5727.221
2019 01 05 01 30 00 1 5727.230
2019 01 05 01 45 00 1 5727.246
2019 01 05 02 00 00 1 5727.261
2019 01 05 02 15 00 1 5727.279
2019 01 05 02 30 00 1 5727.299
2019 01 05 02 45 00 1 5727.316
2019 01 05 03 00 00 1 5727.334
2019 01 05 03 15 00 1 5727.350
2019 01 05 03 30 00 1 5727.365
2019 01 05 03 45 00 1 5727.380
2019 01 05 04 00 00 1 5727.394
2019 01 05 04 15 00 1 5727.404
2019 01 05 04 30 00 1 5727.412
2019 01 05 04 45 00 1 5727.416
2019 01 05 05 00 00 1 5727.415
2019 01 05 05 15 00 1 5727.413
2019 01 05 05 30 00 1 5727.405
2019 01 05 05 45 00 1 5727.390
2019 01 05 06 00 00 1 5727.372
2019 01 05 06 15 00 1 5727.348
2019 01 05 06 30 00 1 5727.320
2019 01 05 06 45 00 1 5727.288
2019 01 05 07 00 00 1 5727.250
2019 01 05 07 15 00 1 5727.208
2019 01 05 07 30 00 1 5727.161
2019 01 05 07 45 00 1 5727.115
2019 01 05 08 00 00 1 5727.060
2019 01 05 08 15 00 1 5727.008
2019 01 05 08 30 00 1 5726.952
2019 01 05 08 45 00 1 5726.895
2019 01 05 09 00 00 1 5726.839
2019 01 05 09 15 00 1 5726.785
2019 01 05 09 30 00 1 5726.732
2019 01 05 09 45 00 1 5726.678
2019 01 05 10 00 00 1 5726.628
2019 01 05 10 15 00 1 5726.583
2019 01 05 10 30 00 1 5726.544
2019 01 05 10 45 00 1 5726.508
2019 01 05 11 00 00 1 5726.472
2019 01 05 11 15 00 1 5726.440
2019 01 05 11 30 00 1 5726.418
2019 01 05 11 45 00 1 5726.401
2019 01 05 12 00 00 1 5726.384
2019 01 05 12 15 00 1 5726.376
2019 01 05 12 30 00 1 5726.372
2019 01 05 12 45 00 1 5726.381
2019 01 05 13 00 00 1 5726.391
2019 01 05 13 15 00 1 5726.408
2019 01 05 13 30 00 1 5726.428
2019 01 05 13 45 00 1 5726.455
2019 01 05 14 00 00 1 5726.490
2019 01 05 14 15 00 1 5726.530
2019 01 05 14 30 00 1 5726.570
2019 01 05 14 45 00 1 5726.616
2019 01 05 15 00 00 1 5726.667
2019 01 05 15 15 00 1 5726.717
2019 01 05 15 30 00 1 5726.767
2019 01 05 15 45 00 1 5726.821
2019 01 05 16 00 00 1 5726.874
2019 01 05 16 15 00 1 5726.922
2019 01 05 16 30 00 1 5726.968
2019 01 05 16 45 00 1 5727.016
2019 01 05 17 00 00 1 5727.058
2019 01 05 17 15 00 1 9999.000
2019 01 05 17 30 00 1 9999.000
2019 01 05 17 45 00 1 9999.000
2019 01 05 18 00 00 1 9999.000
2019 01 05 18 15 00 1 5727.223
2019 01 05 18 30 00 1 5727.245
2019 01 05 18 45 00 1 5727.267
2019 01 05 19 00 00 1 5727.284
2019 01 05 19 15 00 1 5727.293
2019 01 05 19 30 00 1 5727.302
2019 01 05 19 45 00 1 5727.302
2019 01 05 20 00 00 1 5727.302
2019 01 05 20 15 00 1 5727.297
2019 01 05 20 30 00 1 5727.292
2019 01 05 20 45 00 1 5727.282
2019 01 05 21 00 00 1 5727.269
2019 01 05 21 15 00 1 5727.252
2019 01 05 21 30 00 1 5727.237
2019 01 05 21 45 00 1 5727.224
2019 01 05 22 00 00 1 5727.208
2019 01 05 22 15 00 1 5727.194
2019 01 05 22 30 00 1 5727.183
2019 01 05 22 45 00 1 5727.174
2019 01 05 23 00 00 1 5727.160
2019 01 05 23 15 00 1 5727.150
2019 01 05 23 30 00 1 5727.146
2019 01 05 23 45 00 1 5727.140
2019 01 06 00 00 00 1 5727.137
2019 01 06 00 15 00 1 5727.134
2019 01 06 00 30 00 1 5727.135
2019 01 06 00 45 00 1 5727.136
2019 01 06 01 00 00 1 5727.142
2019 01 06 01 15 00 1 5727.146
2019 01 06 01 30 00 1 5727.151
2019 01 06 01 45 00 1 5727.162
2019 01 06 02 00 00 1 5727.175
2019 01 06 02 15 00 1 5727.188
2019 01 06 02 30 00 1 5727.210
2019 01 06 02 45 00 1 5727.231
2019 01 06 03 00 00 1 5727.257
2019 01 06 03 15 00 1 9999.000
2019 01 06 03 30 00 1 9999.000
2019 01 06 03 45 00 1 9999.000
2019 01 06 04 00 00 1 9999.000
2019 01 06 04 15 00 1 5727.373
2019 01 06 04 30 00 1 5727.395
2019 01 06 04 45 00 1 5727.413
2019 01 06 05 00 00 1 5727.425
2019 01 06 05 15 00 1 5727.430
2019 01 06 05 30 00 1 5727.435
2019 01 06 05 45 00 1 5727.432
2019 01 06 06 00 00 1 5727.424
2019 01 06 06 15 00 1 5727.412
2019 01 06 06 30 00 1 5727.392
2019 01 06 06 45 00 1 5727.369
2019 01 06 07 00 00 1 5727.340
2019 01 06 07 15 00 1 5727.305
2019 01 06 07 30 00 1 5727.271
2019 01 06 07 45 00 1 5727.227
2019 01 06 08 00 00 1 5727.180
2019 01 06 08 15 00 1 5727.130
2019 01 06 08 30 00 1 5727.080
2019 01 06 08 45 00 1 5727.027
2019 01 06 09 00 00 1 5726.972
2019 01 06 09 15 00 1 9999.000
2019 01 06 09 30 00 1 9999.000
2019 01 06 09 45 00 1 9999.000
2019 01 06 10 00 00 1 9999.000
2019 01 06 10 15 00 1 5726.703
2019 01 06 10 30 00 1 5726.655
2019 01 06 10 45 00 1 5726.609
2019 01 06 11 00 00 1 5726.566
2019 01 06 11 15 00 1 5726.527
2019 01 06 11 30 00 1 5726.492
2019 01 06 11 45 00 1 5726.462
2019 01 06 12 00 00 1 5726.436
2019 01 06 12 15 00 1 5726.416
2019 01 06 12 30 00 1 5726.399
2019 01 06 12 45 00 1 5726.392
2019 01 06 13 00 00 1 5726.387
2019 01 06 13 15 00 1 5726.389
2019 01 06 13 30 00 1 5726.399
2019 01 06 13 45 00 1 5726.414
2019 01 06 14 00 00 1 5726.434
2019 01 06 14 15 00 1 5726.459
2019 01 06 14 30 00 1 5726.493
2019 01 06 14 45 00 1 5726.529
2019 01 06 15 00 00 1 5726.570
2019 01 06 15 15 00 1 5726.620
