#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2021 03 27 06 00 00 1 2747.361
2021 03 27 06 15 00 1 2747.276
2021 03 27 06 30 00 1 2747.184
2021 03 27 06 45 00 1 2747.087
2021 03 27 07 00 00 1 2746.987
2021 03 27 07 15 00 1 2746.885
2021 03 27 07 30 00 1 2746.781
2021 03 27 07 45 00 1 2746.678
2021 03 27 08 00 00 1 2746.578
2021 03 27 08 15 00 1 2746.481
2021 03 27 08 30 00 1 2746.389
2021 03 27 08 45 00 1 2746.303
2021 03 27 09 00 00 1 2746.225
2021 03 27 09 15 00 1 2746.158
2021 03 27 09 30 00 1 2746.101
2021 03 27 09 45 00 1 2746.056
2021 03 27 10 00 00 1 2746.025
2021 03 27 10 15 00 1 2746.004
2021 03 27 10 30 00 1 2745.999
2021 03 27 10 45 00 1 2746.009
2021 03 27 11 00 00 1 2746.034
2021 03 27 11 15 00 1 2746.070
2021 03 27 11 30 00 1 2746.123
2021 03 27 11 45 00 1 2746.187
2021 03 27 12 00 00 1 2746.263
2021 03 27 12 15 00 1 2746.349
2021 03 27 12 30 00 1 2746.445
2021 03 27 12 45 00 1 2746.548
2021 03 27 13 00 00 1 2746.659
2021 03 27 13 15 00 1 2746.778
2021 03 27 13 30 00 1 2746.899
2021 03 27 13 45 00 1 2747.018
2021 03 27 14 00 00 1 2747.140
2021 03 27 14 15 00 1 2747.259
2021 03 27 14 30 00 1 2747.376
2021 03 27 14 45 00 1 2747.485
2021 03 27 15 00 00 1 2747.589
2021 03 27 15 15 00 1 2747.682
2021 03 27 15 30 00 1 2747.766
2021 03 27 15 45 00 1 2747.838
2021 03 27 16 00 00 1 2747.897
2021 03 27 16 15 00 1 2747.943
2021 03 27 16 30 00 1 2747.976
2021 03 27 16 45 00 1 2747.993
2021 03 27 17 00 00 1 2747.995
2021 03 27 17 15 00 1 2747.983
2021 03 27 17 30 00 1 2747.956
2021 03 27 17 45 00 1 2747.916
2021 03 27 18 00 00 1 2747.866
2021 03 27 18 15 00 1 2747.801
2021 03 27 18 30 00 1 2747.727
2021 03 27 18 45 00 1 2747.639
2021 03 27 19 00 00 1 2747.546
2021 03 27 19 15 00 1 2747.446
2021 03 27 19 30 00 1 2747.342
2021 03 27 19 45 00 1 2747.231
2021 03 27 20 00 00 1 2747.121
2021 03 27 20 15 00 1 2747.008
2021 03 27 20 30 00 1 2746.898
2021 03 27 20 45 00 1 2746.793
2021 03 27 21 00 00 1 2746.692
2021 03 27 21 15 00 1 2746.598
2021 03 27 21 30 00 1 2746.515
2021 03 27 21 45 00 1 2746.440
2021 03 27 22 00 00 1 2746.375
2021 03 27 22 15 00 1 2746.326
2021 03 27 22 30 00 1 2746.289
2021 03 27 22 45 00 1 2746.267
2021 03 27 23 00 00 1 2746.259
2021 03 27 23 15 00 1 2746.264
2021 03 27 23 30 00 1 2746.284
2021 03 27 23 45 00 1 2746.317
2021 03 28 00 00 00 1 2746.363
2021 03 28 00 15 00 1 2746.420
2021 03 28 00 30 00 1 2746.487
2021 03 28 00 45 00 1 2746.566
2021 03 28 01 00 00 1 2746.654
2021 03 28 01 15 00 1 2746.749
2021 03 28 01 30 00 1 2746.852
2021 03 28 01 45 00 1 2746.958
2021 03 28 02 00 00 1 2747.064
2021 03 28 02 15 00 1 2747.170
2021 03 28 02 30 00 1 2747.276
2021 03 28 02 45 00 1 2747.377
2021 03 28 03 00 00 1 2747.471
2021 03 28 03 15 00 1 2747.557
2021 03 28 03 30 00 1 2747.638
2021 03 28 03 45 00 1 2747.706
2021 03 28 04 00 00 1 2747.762
2021 03 28 04 15 00 1 2747.807
2021 03 28 04 30 00 1 2747.837
2021 03 28 04 45 00 1 2747.853
2021 03 28 05 00 00 1 2747.855
2021 03 28 05 15 00 1 2747.844
2021 03 28 05 30 00 1 2747.817
2021 03 28 05 45 00 1 2747.778
2021 03 28 06 00 00 1 2747.726
2021 03 28 06 15 00 1 2747.662
2021 03 28 06 30 00 1 2747.586
2021 03 28 06 45 00 1 2747.501
2021 03 28 07 00 00 1 2747.407
2021 03 28 07 15 00 1 2747.304
2021 03 28 07 30 00 1 2747.197
2021 03 28 07 45 00 1 2747.083
2021 03 28 08 00 00 1 2746.968
2021 03 28 08 15 00 1 2746.851
2021 03 28 08 30 00 1 2746.736
2021 03 28 08 45 00 1 2746.623
2021 03 28 09 00 00 1 2746.516
2021 03 28 09 15 00 1 2746.416
2021 03 28 09 30 00 1 2746.325
2021 03 28 09 45 00 1 2746.242
2021 03 28 10 00 00 1 2746.171
2021 03 28 10 15 00 1 2746.113
2021 03 28 10 30 00 1 2746.067
2021 03 28 10 45 00 1 2746.038
