#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2020 01 03 03 30 00 1 5632.801
2020 01 03 03 45 00 1 5632.853
2020 01 03 04 00 00 1 5632.908
2020 01 03 04 15 00 1 5632.957
2020 01 03 04 30 00 1 5633.005
2020 01 03 04 45 00 1 5633.049
2020 01 03 05 00 00 1 5633.088
2020 01 03 05 15 00 1 5633.125
2020 01 03 05 30 00 1 5633.156
2020 01 03 05 45 00 1 5633.179
2020 01 03 06 00 00 1 5633.198
2020 01 03 06 15 00 1 5633.212
2020 01 03 06 30 00 1 5633.220
2020 01 03 06 45 00 1 5633.224
2020 01 03 07 00 00 1 5633.222
2020 01 03 07 15 00 1 5633.213
2020 01 03 07 30 00 1 5633.199
2020 01 03 07 45 00 1 5633.183
2020 01 03 08 00 00 1 5633.162
2020 01 03 08 15 00 1 5633.136
2020 01 03 08 30 00 1 5633.109
2020 01 03 08 45 00 1 5633.077
2020 01 03 09 00 00 1 5633.044
2020 01 03 09 15 00 1 5633.008
2020 01 03 09 30 00 1 5632.976
2020 01 03 09 45 00 1 5632.940
2020 01 03 10 00 00 1 5632.905
2020 01 03 10 15 00 1 5632.872
2020 01 03 10 30 00 1 5632.839
2020 01 03 10 45 00 1 5632.809
2020 01 03 11 00 00 1 5632.777
2020 01 03 11 15 00 1 5632.750
2020 01 03 11 30 00 1 5632.729
2020 01 03 11 45 00 1 5632.709
2020 01 03 12 00 00 1 5632.691
2020 01 03 12 15 00 1 5632.680
2020 01 03 12 30 00 1 5632.673
2020 01 03 12 45 00 1 5632.668
2020 01 03 13 00 00 1 5632.667
2020 01 03 13 15 00 1 5632.669
2020 01 03 13 30 00 1 5632.676
2020 01 03 13 45 00 1 5632.688
2020 01 03 14 00 00 1 5632.704
2020 01 03 14 15 00 1 5632.723
2020 01 03 14 30 00 1 5632.748
2020 01 03 14 45 00 1 5632.772
2020 01 03 15 00 00 1 5632.797
2020 01 03 15 15 00 1 5632.823
2020 01 03 15 30 00 1 5632.852
2020 01 03 15 45 00 1 5632.881
2020 01 03 16 00 00 1 5632.908
2020 01 03 16 15 00 1 5632.935
2020 01 03 16 30 00 1 5632.958
2020 01 03 16 45 00 1 5632.979
2020 01 03 17 00 00 1 5632.998
2020 01 03 17 15 00 1 5633.015
2020 01 03 17 30 00 1 5633.030
2020 01 03 17 45 00 1 5633.042
2020 01 03 18 00 00 1 5633.051
2020 01 03 18 15 00 1 5633.053
2020 01 03 18 30 00 1 5633.051
2020 01 03 18 45 00 1 5633.043
2020 01 03 19 00 00 1 5633.033
2020 01 03 19 15 00 1 5633.018
2020 01 03 19 30 00 1 5632.998
2020 01 03 19 45 00 1 5632.976
2020 01 03 20 00 00 1 5632.952
2020 01 03 20 15 00 1 5632.928
2020 01 03 20 30 00 1 5632.898
2020 01 03 20 45 00 1 5632.867
2020 01 03 21 00 00 1 5632.832
2020 01 03 21 15 00 1 5632.798
2020 01 03 21 30 00 1 5632.761
2020 01 03 21 45 00 1 5632.725
2020 01 03 22 00 00 1 5632.687
2020 01 03 22 15 00 1 5632.650
2020 01 03 22 30 00 1 5632.615
