#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2022 01 07 09 45 00 1 4986.272
2022 01 07 10 00 00 1 4986.283
2022 01 07 10 15 00 1 4986.302
2022 01 07 10 30 00 1 4986.328
2022 01 07 10 45 00 1 4986.367
2022 01 07 11 00 00 1 4986.411
2022 01 07 11 15 00 1 4986.463
2022 01 07 11 30 00 1 4986.519
2022 01 07 11 45 00 1 4986.582
2022 01 07 12 00 00 1 4986.649
2022 01 07 12 15 00 1 4986.718
2022 01 07 12 30 00 1 4986.790
2022 01 07 12 45 00 1 4986.861
2022 01 07 13 00 00 1 4986.933
2022 01 07 13 15 00 1 4987.007
2022 01 07 13 30 00 1 4987.076
2022 01 07 13 45 00 1 4987.143
2022 01 07 14 00 00 1 4987.210
2022 01 07 14 15 00 1 4987.268
2022 01 07 14 30 00 1 4987.322
2022 01 07 14 45 00 1 4987.364
2022 01 07 15 00 00 1 4987.401
2022 01 07 15 15 00 1 4987.430
2022 01 07 15 30 00 1 4987.450
2022 01 07 15 45 00 1 4987.459
2022 01 07 16 00 00 1 4987.460
2022 01 07 16 15 00 1 4987.451
2022 01 07 16 30 00 1 4987.436
2022 01 07 16 45 00 1 4987.412
2022 01 07 17 00 00 1 4987.379
2022 01 07 17 15 00 1 4987.339
2022 01 07 17 30 00 1 4987.292
2022 01 07 17 45 00 1 4987.242
2022 01 07 18 00 00 1 4987.186
2022 01 07 18 15 00 1 4987.128
2022 01 07 18 30 00 1 4987.063
2022 01 07 18 45 00 1 4986.999
2022 01 07 19 00 00 1 4986.934
2022 01 07 19 15 00 1 4986.870
2022 01 07 19 30 00 1 4986.806
2022 01 07 19 45 00 1 4986.744
2022 01 07 20 00 00 1 4986.683
2022 01 07 20 15 00 1 4986.632
2022 01 07 20 30 00 1 4986.585
2022 01 07 20 45 00 1 4986.542
2022 01 07 21 00 00 1 4986.507
2022 01 07 21 15 00 1 4986.476
2022 01 07 21 30 00 1 4986.456
2022 01 07 21 45 00 1 4986.445
2022 01 07 22 00 00 1 4986.443
2022 01 07 22 15 00 1 4986.446
2022 01 07 22 30 00 1 4986.461
2022 01 07 22 45 00 1 4986.483
2022 01 07 23 00 00 1 4986.512
2022 01 07 23 15 00 1 4986.545
2022 01 07 23 30 00 1 4986.590
2022 01 07 23 45 00 1 4986.640
2022 01 08 00 00 00 1 4986.691
2022 01 08 00 15 00 1 4986.749
2022 01 08 00 30 00 1 4986.808
2022 01 08 00 45 00 1 4986.868
2022 01 08 01 00 00 1 4986.929
2022 01 08 01 15 00 1 4986.992
2022 01 08 01 30 00 1 4987.053
2022 01 08 01 45 00 1 4987.111
2022 01 08 02 00 00 1 4987.164
2022 01 08 02 15 00 1 4987.214
2022 01 08 02 30 00 1 4987.259
2022 01 08 02 45 00 1 4987.302
2022 01 08 03 00 00 1 4987.337
