#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2020 01 07 14 00 00 1 3473.029
2020 01 07 14 15 00 1 3473.007
2020 01 07 14 30 00 1 3472.983
2020 01 07 14 45 00 1 3472.956
2020 01 07 15 00 00 1 3472.925
2020 01 07 15 15 00 1 3472.894
2020 01 07 15 30 00 1 3472.862
2020 01 07 15 45 00 1 3472.831
2020 01 07 16 00 00 1 3472.800
2020 01 07 16 15 00 1 3472.769
2020 01 07 16 30 00 1 3472.738
2020 01 07 16 45 00 1 3472.708
2020 01 07 17 00 00 1 3472.682
2020 01 07 17 15 00 1 3472.660
2020 01 07 17 30 00 1 3472.640
2020 01 07 17 45 00 1 3472.622
2020 01 07 18 00 00 1 3472.608
2020 01 07 18 15 00 1 3472.596
2020 01 07 18 30 00 1 3472.588
2020 01 07 18 45 00 1 3472.582
2020 01 07 19 00 00 1 3472.579
2020 01 07 19 15 00 1 3472.580
2020 01 07 19 30 00 1 3472.582
2020 01 07 19 45 00 1 3472.589
2020 01 07 20 00 00 1 3472.601
2020 01 07 20 15 00 1 3472.615
2020 01 07 20 30 00 1 3472.631
2020 01 07 20 45 00 1 3472.650
2020 01 07 21 00 00 1 3472.673
2020 01 07 21 15 00 1 3472.697
2020 01 07 21 30 00 1 3472.718
2020 01 07 21 45 00 1 3472.740
2020 01 07 22 00 00 1 3472.763
2020 01 07 22 15 00 1 3472.784
2020 01 07 22 30 00 1 3472.805
2020 01 07 22 45 00 1 3472.825
2020 01 07 23 00 00 1 3472.841
2020 01 07 23 15 00 1 3472.858
2020 01 07 23 30 00 1 3472.873
2020 01 07 23 45 00 1 3472.884
2020 01 08 00 00 00 1 3472.895
2020 01 08 00 15 00 1 3472.903
2020 01 08 00 30 00 1 3472.906
2020 01 08 00 45 00 1 3472.905
2020 01 08 01 00 00 1 3472.900
2020 01 08 01 15 00 1 3472.892
2020 01 08 01 30 00 1 3472.880
2020 01 08 01 45 00 1 3472.864
2020 01 08 02 00 00 1 3472.847
2020 01 08 02 15 00 1 3472.826
2020 01 08 02 30 00 1 3472.803
2020 01 08 02 45 00 1 3472.776
2020 01 08 03 00 00 1 3472.748
2020 01 08 03 15 00 1 3472.722
2020 01 08 03 30 00 1 3472.693
2020 01 08 03 45 00 1 3472.666
2020 01 08 04 00 00 1 3472.640
