station_id,ds_m_d,yhat,yhat_lower,yhat_upper,WTMP_pred,WTMP_pred_lower,WTMP_pred_upper
SanFrancisco_46213,02-13,4.009485877187206,2.771618490968435,5.2257449564839815,10.75635915440213,8.537147827672976,13.063738252940919
SanFrancisco_46213,02-14,4.107054882901569,2.8645639464276513,5.180446325596062,10.743526364807677,8.481468740418308,12.892195679688065
SanFrancisco_46213,02-15,4.105378223955981,2.946381443375626,5.200387344661463,10.577539139778821,8.325798092229096,12.862501320043245
SanFrancisco_46213,02-16,4.0178534501477765,2.949878827791933,5.235221047189198,10.472554100022796,8.157548391177118,12.66782526920003
SanFrancisco_46213,02-17,4.033423618388685,2.846793926767294,5.201492782884319,10.421160833134984,8.052649122657837,12.740633228245859
SanFrancisco_46213,02-18,4.059766847199139,2.9065119269688733,5.184821941684376,10.307990759790815,8.076205639814555,12.485125272996886
SanFrancisco_46213,02-19,4.1374151002131345,2.919719776724409,5.2359194529863595,10.233286262412047,7.921506280426133,12.4721422993563
SanFrancisco_46213,02-20,4.299570217269854,3.0693386373138973,5.412454242068461,10.26499313261842,7.958336405403096,12.478213857909907
SanFrancisco_46213,02-21,4.219289178549569,3.096500830270248,5.450347009116203,10.266996974845815,8.116790815130532,12.529462615691399
SanFrancisco_46213,02-22,4.2437052283931695,3.116377913242871,5.372285108556599,10.121728591184452,7.927265098227822,12.451901087675397
SanFrancisco_46213,02-23,4.192314208874038,2.9684127361913104,5.353720339869601,10.043137580702629,7.65684479444357,12.203376166864537
SanFrancisco_46213,02-24,4.099176600434699,3.023503979177437,5.128748172942929,10.023486258472058,7.682688976549937,12.329515581855999
SanFrancisco_46213,02-25,4.132807370882174,3.0054116542829385,5.387616969056196,9.946964324380573,7.827961310744053,12.162192702697348
SanFrancisco_46213,02-26,4.100932755320365,2.887938416391375,5.2420582326215674,9.913266542301079,7.486955486886711,12.250117678799382
SanFrancisco_46213,02-27,4.180646930180458,3.1314665334549403,5.350322358458871,9.98969629786637,7.70633165861095,12.253351887830842
SanFrancisco_46213,02-28,4.1758579357485965,3.0397020519817337,5.326046873955495,10.039415418003724,7.856540295670354,12.31901617096722
SanFrancisco_46213,03-01,4.09681851505462,2.8774536817117156,5.289636168218931,9.944064963205426,7.625521378545346,12.166000321426232
SanFrancisco_46213,03-02,3.9716539035102447,2.7529417355018473,5.016261028729949,9.916755859895206,7.739601254310171,12.181693977467232
SanFrancisco_46213,03-03,3.861077435438782,2.7754265032996557,4.9849857076129656,9.948881069753892,7.831871009777849,12.3748905611852
SanFrancisco_46213,03-04,3.8172381149871892,2.5785480515374846,5.002588154047132,9.923749285877623,7.699413799352042,12.122066968557842
SanFrancisco_46213,03-05,3.830144830337199,2.708644429205715,4.964733089760591,9.940181955674559,7.843249967385767,12.219746781769032
SanFrancisco_46213,03-06,3.843337179869812,2.6722354901964844,4.980867252752881,10.064636029658093,7.828806893495244,12.409217172021346
SanFrancisco_46213,03-07,3.8037503544838716,2.7006441262219494,4.963775968506305,10.159472353971003,7.948718741818169,12.567828432323283
SanFrancisco_46213,03-08,3.7086349344234857,2.5059988783852907,4.863431832896964,10.105593968174961,7.904972167402471,12.493683008908647
SanFrancisco_46213,03-09,3.5859657179587403,2.378387551008371,4.764519922156565,10.11545275380042,8.064827879066975,12.241890096948657
SanFrancisco_46213,03-10,3.5481365591321685,2.408515053764234,4.7395146207430034,10.179875747084656,7.977256993340582,12.393756088308894
SanFrancisco_46213,03-11,3.43904613996779,2.32074354506291,4.641821829131495,10.181710770659885,7.984715457369798,12.509469696872577
SanFrancisco_46213,03-12,3.456043259362308,2.2150972719749604,4.582768568632389,10.219432905791162,7.975324657925375,12.543477840681835
SanFrancisco_46213,03-13,3.477115854254662,2.388052699698549,4.650246850096476,10.359273989803949,8.114798115871922,12.645618781334976
SanFrancisco_46213,03-14,3.4355371106472736,2.220319931434909,4.603785347371125,10.463494910992818,8.214387226076184,12.842830064909386
SanFrancisco_46213,03-15,3.379795279189136,2.2856515900687517,4.598089149805494,10.413024889358175,8.083334264434269,12.670618532187984
SanFrancisco_46213,03-16,3.2851460320855215,2.1924439020939515,4.388381391070662,10.4204661891694,8.170454967406531,12.427815961373213
SanFrancisco_46213,03-17,3.068356418427934,1.8047603004785893,4.09361944648726,10.476915650412172,8.384637379321738,12.696000429754635
SanFrancisco_46213,03-18,3.222091127299005,2.046363532359626,4.426668580918267,10.465602838053139,7.979109963962721,12.793735495424734
SanFrancisco_46213,03-19,3.3454026572552706,2.234865783193029,4.514046874736139,10.48548654101213,8.29956899419772,12.677404303523605
SanFrancisco_46213,03-20,3.237650362509502,2.0620045883852174,4.396358934400765,10.603372075732976,8.298989959104059,12.98875873020305
SanFrancisco_46213,03-21,3.2731632011540372,2.1145448801357603,4.422293183253246,10.682169489142236,8.36453130313425,12.892687496019564
SanFrancisco_46213,03-22,3.305027147623683,2.0511702926089557,4.4145658727826005,10.603517215049072,8.335867488162652,12.940255909325314
SanFrancisco_46213,03-23,3.2430905966324355,2.108687021249913,4.405849003533897,10.580770028819126,8.196365130865999,12.717357883956195
SanFrancisco_46213,03-24,3.3025470017243896,2.1688389452749735,4.441816878332938,10.605803108482283,8.363323809296562,13.049353259670552
SanFrancisco_46213,03-25,3.287312610455943,2.1315838200907087,4.443968298084408,10.562632433248115,8.21252888502288,12.931061854833835
SanFrancisco_46213,03-26,3.3159188483694675,2.1384554913441254,4.429921082376989,10.5509936828758,8.221892896464272,12.82325829966247
SanFrancisco_46213,03-27,3.408530403818097,2.2772056235256146,4.511076455776412,10.638442512555526,8.345907200096196,12.950507249198326
SanFrancisco_46213,03-28,3.419927215940214,2.3400290541464406,4.593276896244018,10.688596695323138,8.27983854543326,12.869313767114418
SanFrancisco_46213,03-29,3.3722441386844495,2.2074602236127148,4.511949286625795,10.583745050742488,8.429825090772365,12.906523608206323
SanFrancisco_46213,03-30,3.2925080301974603,2.1873611065996252,4.373624020490263,10.53782232793119,8.209799890011391,12.851896275386757
SanFrancisco_46213,03-31,3.253361364832263,2.0316491167168875,4.389683183902191,10.543202125206946,8.272916974501461,12.813945684595575
SanFrancisco_46213,04-01,3.2669821731833015,2.036182022417951,4.308031735238258,10.484308296218982,8.213341511574718,12.846913845861213
SanFrancisco_46213,04-02,3.2575117769116257,2.0523307900590906,4.3779571082311755,10.461187165134474,8.061260219836814,12.70963790912809
SanFrancisco_46213,04-03,3.349546104362952,2.2269962523641182,4.60113571436999,10.541603522125357,8.27974230515563,12.932282307011034
SanFrancisco_46213,04-04,3.346433378362703,2.174648930294665,4.550896567958442,10.589280924241882,8.41763614002192,12.87451278469148
SanFrancisco_46213,04-05,3.2448651021769095,2.069397432318276,4.4945249112075745,10.4865111907396,8.22613644763153,12.642211485294395
SanFrancisco_46213,04-06,3.1763215848694,2.052853477543138,4.304298632262617,10.447132171036436,8.20088158371817,12.678058874741353
SanFrancisco_46213,04-07,3.1360078514874075,1.9699742278445866,4.171771988344526,10.463325721595876,8.248981959980826,12.845468079294868
SanFrancisco_46213,04-08,3.071617552115933,1.9871699726488836,4.190606991262287,10.419236145121127,8.226017684965349,12.689516572259532
SanFrancisco_46213,04-09,3.115558798318892,1.9437376746868005,4.220433072273764,10.414551174528004,8.149998746356125,12.735608445388742
SanFrancisco_46213,04-10,3.132974840724052,1.9128773141880104,4.309350745602953,10.516608197134442,8.201066606175477,12.700623931300793
SanFrancisco_46213,04-11,3.1483416672866342,1.9911268752137918,4.313010853076974,10.58864594134669,8.289440863176157,12.834161208162639
SanFrancisco_46213,04-12,3.106602168265805,1.868768967001127,4.263816571579236,10.512426194336006,8.271771168872963,12.866373570175526
SanFrancisco_46213,04-13,2.9834846272987043,1.890216700912392,4.103794792910338,10.501224299988253,8.144767448209498,12.748450015944432
SanFrancisco_46213,04-14,2.9301340444731174,1.7513874843503845,4.071766277837531,10.546640045634513,8.25939451734409,12.707333995859505
SanFrancisco_46213,04-15,2.933189638700172,1.7353204384085286,3.975797763424372,10.532228873321484,8.30832469317016,12.884570335839479
SanFrancisco_46213,04-16,2.930099242426782,1.8385514423066898,4.044559743159953,10.557095199110583,8.336132466600864,12.734424198109672
SanFrancisco_46213,04-17,2.993681251687353,1.8269182762999538,4.130556974618945,10.688010263147532,8.33121799305505,12.828175340993623
SanFrancisco_46213,04-18,3.0702317178279834,1.8370469948911106,4.244506698803083,10.787674492962658,8.58182481037726,13.096448797164172
SanFrancisco_46213,04-19,2.9874876037984177,1.8816524921607698,4.181367552788192,10.737348746908555,8.54238350996829,13.080615427862405
SanFrancisco_46213,04-20,2.889718886777402,1.7801530343409049,4.062020936383798,10.749853027683734,8.26033168402616,13.054764191312874
SanFrancisco_46213,04-21,2.7718165818328884,1.6342726683922826,3.854941979457885,10.81638415992614,8.55837280228149,12.944311023282454
